,text,score
259,"어플 정말 잘 쓰고 있고, 쿠폰도 있고 요청사항도 가게랑 배달 관련으로 2개로 나뉘어서 정말 좋아요 그런데 딱 한가지 아쉬운 점은 위치를 설정 해놨음에도 배달 불가 지역이라고 뜨는 가게가 있는 거예요 그리고 하나 바라는게 있다면 한 가게에서 특정 메뉴의 리뷰를 검색 또는 조회 해서 볼 수 있으면 좋겠어요 그래도 이게 앱 사용이나 평가를 줄 정도는 아니라 진심으로 잘 쓰고 있습니다:)",5
260,"편안하게 잘 쓰고 있습니다. 다만 요즘 이슈가 되고있는 김치에 대해서 원산지 표기를 명확하게 의무적으로 하게끔해주었으면 좋겠어요. 이왕이면 다른 재료들도 전부 원산지 표기를 하도록 해주었으면 좋겠지만 전부가 어렵다면 최소한 주재료 : 김치, 쌀, 돼지고기 등 만이라도 원산지 표기를 했으면 합니다",5
261,배달비 오르는게 계속 이업체에서 가격을 올려서 점점 배달비가 다 증가하는거더라구요 ;; 계속해서 오르면서 점점 배달비가 증가하게되니까 못시켜먹게되네요. 제가 원래 배송비를 1500으로 결제했던곳은 2000원에서 3000원으로 올랐구요.. 이건 너무 심하지않나요? 얼마나 계속 올리길래 배달비가 계속 늘어납니까? 정말 자주 사먹었는데 실망이네요.요즘에는 심지어 쿠폰도 별로 안주고 ;; 다신 이앱 사용안하려구요.,1
262,최악. 배달이 잘못되도 앱이 어떤식으로 구성되는지 내 주문 건 못찾는다고 주인이 화를 내는걸 들어야 하고 나도 답답함. 프렌차이즈 주문이 잘못되서 앱에 나온 번호로 전화연결 하면 해당프렌차이즈 연결되는데 상담불가라고 배민상담 연결해줌. 그럼 또 꼬이고 꼬여서 계속 같은 설명 해야됨. 주문이 잘되냐 하면 그것도 아님. 한번은 b마트 물건 주문했는데 내가 구경도 안한 물품이 옴. 버그로 다른 물품이 골라져서 주문서에 있어서 그러려니 넘김. 주문자가 사용하는 앱도 가게주인이 사용하는 앱(사업장 프로그램)도 운영도 아주 많이 잘못되었음. 쓰다쓰다가 현타와서 앱 삭제함. 다시는 안쓸 예정.,1
263,"좋아요! 한가지 요청 사항이 있어요. 불편한것이 있어 개선점이 필요해요. 가족 계정을 회사원들과 랜선 회식으로 많이 씁니다. 그런데 이게 집 주소를 어쩔수없이 오픈해야해서 불편해요ㅠㅜ 알려주기싫을 때도 있는데요, 주소 비공개를 선택사항으로 만들어줬으면 좋겠습니다. 대표자가 결제할 때 더보기 눌렀을때 그냥 주소는 공란으로 보였으면 해요. 가족계정을 꼭 가족이 쓰는게 아니라는것도 코로나 시대에 랜선회식때 이용 많이 한다는걸 알아주셨으면 합니다. 마찬가지로 메뉴비공개도 가능하면 좋겠네요~ 가게명까지는 보여도... 감사합니다!",4
264,"잘 사용하고 있습니다 :) 다만, 배달주문 후 60분 이상 걸리는 곳은 주문접수 완료 안내 문자가 온 뒤 5분 이내로 취소 할 수 있는 기능이 잇었으면 좋겠습니다. 아니면 60분 이상 소요 시 자동취소되는 설정이 잇었으면 좋을 것 같습니다 얼마 전 주문 후 80분 걸린다고 하여 일정 상 먹을 시간이 많이 부족 할 것 같아서 취소하려고 가게에 직접 전화를 걸었는데 몇 번이나 전화를 했는데도 불구하고 끝까지 전화를 받지 않아서.... 결국 취소도 못하고 음식을 받게되어 맛만 겨우 보고는 처리했었는데 얼마나 아깝고 속상했는지ㅠㅠ 그래서 위 내용과 같이 전화를 직접하지 않아도 취소기능이 있었으면 정말 좋을 것 같아요!",4
265,고객센터 있는 이유 모르겠음;; 상담을 할수 없으면 그게 고객센터인걸까? 인터페이스도 어려워서 원하는 항목 찾으려면 한참 뒤져야 함 배달 안와서 가게에 문의하고싶은데 고객센터가 어딨는지도 모르겠고 찾고나서 바로 일반 채팅도 안되고 ai로 할수 있는일이 있고 없는게 있는건데 구분을 못하는듯. 수많은 가게와 고객을 다루는게 어려운건 알겠지만 효율적인 방법좀 찾아보길.,1
266,메뉴판 가면 항상 배달팁 낮은 순으로 정렬하기를 하는데요. 다 '0~' 이렇게 뜨고요. 눌러보니 결국은 0~4000원. 이건 그냥 속이겠다는거 아닌가요ㅋㅋ 제발 정직하게 할 수 있도록 아예 메뉴판에 설정한 가격 그대로 나오게 해주시고 배달료 최고점에 따라서 정렬될 수 있도록 고쳐주세요.,1
267,사업의 다각화를 위해 배달앱의 기본인 UI 직관성을 포기한 느낌입니다. 첫화면에 음식 카테고리가 보이는 것과 안보이는 것은 너무나도 불편하네요. 여러 토끼를 잡으려다 잡아둔 토끼가 도망칩니다. 앱에 대한 튜토리얼을 제공하여 가이드하는 것은 좋으나 배달앱을 쓰는데 어디에 뭐가 있는지 하나하나 공부하면서 까지는 하고 싶지 않아요,1
268,요기요만 쓰다가 깔아서 써보는데 식당은 더 많아서 좋은데 메뉴별 사진은 안떠서 아쉽네요 주문시 메뉴 사진으로도 결정 하기도 하거든요 메인 사진 뿐 아니라 메뉴 사진도 고려 해주세요 식당들은 많아서 선택의 폭은 조금 더 넓네요 의견 반영 한다고 개발 될지는 모르겠네요 ㅎ 개발팀에 전달 되지도 않을지도.. ㅎ,5
269,왜 사용자가 배달원이 배달실수 한 것에대한것을 배달이 잘못간거에 대해서 증명해야하도록 시스템을 만드신거죠? 50분기다리라고해서 기다렸고 10분 더 기다려서 전화했더니 가게에서 배달원한테 연락이 왔고 배달원은 10분전에 배달 완료했다고 하는데 제 어플상으로는 아직 픽업상태고 아니었고 진행중이었는데 배달원은 분명히 문앞에 놨다고하고. 자기폰으로는 완료를 찍었다고하고. 근데 완료를 찍었으면 사장한테 그 정보가 가서 사장이 제어플에 완료찍게 하든 다이렉트로 제 어플에 완료가 됐다고하든 연동이 되야하는데 그것도 안되서 정보미스매치나고 배달원이 문앞에 놓고 노크했다고하는데 그건 다른집에했을게 뻔하고 지금 거짓말하는게 뻔한데!!!!!! 제가 문앞 거실에서 계속 기다렸는데!!!!!!! 왜때문에 제가 그사람에 거짓말을 증명해야하죠? 왜 시스템을 이렇게 만드신건가요??? 저 다시 배달시키고 기다리기싫어서 그냥 빨리 다시해서 갖다달라고 진짜 정중히 말했는데ㅠ결국 2시간 20분뒤에 받았습니다.,2
270,평소애 잘 이용을 하고 있었는데. 오늘 이용을 할려고 하니 결제중이라고 계속 나오면서 결제가 안됩니다. 카카오페이에서는 결제가 되었는데 이 앱에서는 결제가 안되고 매장에도 주문이 안들어간 상태더라구요. 이걸로 밥도 못먹고 6만원이 넘는 돈이 어디로 간지도 모르겠습니다. 해결 부탁드립니다. 고객센터는 전화를 안받더군요,2
271,"이모티콘 및 다양한 선택항목들이 한눈에 보기 쉽게 잘 되어있어요. 처음 접하는 분들도 어렵지 않게 접근이 가능 합니다. 적립 및 포인트, 쿠폰까지 너무 고맙게 사용하고 있습니다 :-)",5
272,"솔직히 말도 안되는 수준의 배달팁도 문제인데, 이용자 속이기식 UX도 문제인 것 같습니다. 아니, 선물받은 쿠폰이 있어서 그거 쓰려고 가입하긴 했는데, 첫 주문 쿠폰도 주면, '이번 주문에만 쓸 수 있는 쿠폰이 있습니다. 먼저 사용하시겠습니까?'라던가, '기한이 얼마 남지 않은 쿠폰이 있습니다. 사용하시겠습니까?'로 안내멘트라도 주셔야지, 서민 입장에선 작은 금액도 아닌데 이런 식으로 이용자에게 혜택 주는 걸 일부 피하는 기법은 좀 아니라고 봅니다. 개선하세요.",1
273,"배달어플의 강점 중 하나는 가게의 별점이 메뉴의 질을 보장한다는 점인데 가게에서 개별적으로 시행하는 리뷰이벤트 때문에 메뉴의 질과 별점 퀄리티 차이가 너무 커요. 더 이상 별점이 양질의 음식과 연동이 안 됩니다ㅠ 높은 별점 보고 주문했다가 형편없는 메뉴가 왔을 때 배달의민족 어플에서 확인되는 별점은 유저에게 정확한 정보를 제공하지 못한다고 여겨지는 부분이 있습니다. 가게에서 시행하는 ""후기 5점 남기면 뭐 드려요~"" 하는 리뷰이벤트 제재가 이루어지면 유저 입장에서는 어플이 제공하는 정보의 정확도 향상으로 체감될 듯 합니다",3
274,와이파이 연결도 되있고 로그아웃 하지도않았는데 저절로 로그아웃되더니 네이버아이디로 연동하러니까 자꾸 에러뜨네요 그래서 제거하고 다시 설치해봐도 그대로이고 뭡니까 이게 ㅡㅡ 폰요금 미납된 것도 없는데 결제대행 초과라고 결제도 안되고 참나 데이터 켜도 그대로네요 진짜 최악입니다.,1
275,발전에 대해 지속적으로 고민하는 앱이라고 느껴집니다. 자주 시켜먹진 않지만 1~2달에 한번씩 들어와보면 앱이 계속 편의성을 바탕으로 업데이트 되는게 보이네여. 그런 노력이 멌있어요!,5
276,배달 대행 어플 사용하는 이유가 전화하는 불편함을 최소화하기위함 이라고 생각합니다. 하지만 기프티콘 같은 경우에는 직접 연락을 해서 음식점과 마찰이 생길 수 밖에 없는 구조 입니다. 그렇기에 마찰을 최소화 하기 위해 기프티콘을 입력 할 수 있는 칸을 만들어 주셨으면 합니다.,3
277,가까운곳 정렬을 하면 오히려 먼곳이 앞에 떠서 배달료가 더 나오네요. 배달비 자동으로 추가측정 된 가게에서 시켜도 전화로 그것보다 배달비가 더 든다고 하면... 배보다 배꼽이 더 큰것같아요. 가까운곳 정렬 기능을 직선거리 말고 정확히 재검토하면 좋겠네요. 아래로 내려야 추가금 없는 가게가 뜨니 영...,2
278,진짜 쓸모있는 부분들은 다 없애셨네요. 이전 버전레서는 가게에 들어가서 메뉴 검색하는 툴이 있었는데 어디갔나요? 인기메뉴면 보이는데 그렇지 않은 메뉴는 일일이 스크롤 내려가며 찾아야 하나요? 일반배달에서는 검색기능이 있는데 번쩍배달에 없네요.,1
279,배민1 주문후 즉시 취소를 하려고 어플에서 업체 연락처를 찾아보았으나 찾지못함. 실시간채팅으로 문의하는 방법밖에없어서 문의글 1분뒤 남겼으나 취소불가라고함.. 주문시간만 좀 늦춰달라해도 불가능.. 이정도 서비스는 독점의폐해임 .... 빠른서비스를 위해 많은것을 포기한 케이스라고 생각됨.... 10분이 늦은것도아니고ㅠ 주문하고 즉시취소도 못하게하는것은 너무하지않나요????? 다른 모든 상품들은 환불이되는데 왜 배달음식은 주문즉시에도 취소가 안되는지 황당합니다.ㅜㅜ,1
280,배달비같은거 제외하면 잘 쓰고 있습니다 그래도 합리적인 편이라 생각하고요 그런데 최근 배달의민족 주문을 누락시키는 가게들이 많네요 배달이 40분안에 온다하고 1시간뒤 전활르 해야 온다거나 그래서 리뷰가 아닌 평점을매겨서 인기가 많은가게가 위로 인기가 없는 가게를 아래로가 아닌 이 가게 숨기기 같은 기능이 있었으면 좋겠습니다,3
281,"주소를 입력하면 주문 가능한 근방 식당들이 뜨는데, 거리가 꽤 되는 음식점까지 리스트에 올라 와 버려서 전화로 계속 주문 취소를 하게 됩니다. 어플 문제인지, 음식점이 등록을 잘못 해두었는지는 모르겠습니다만 불편함을 느끼어 리뷰 남기게 되었습니다.",2
282,"배달에 대한 리뷰와 음식에 대한 리뷰가 따로 분리가 되어있지 않아서 배달실수로 인해 점수가 낮은지 음식 맛으로 인해 점수가 낮은지 한번에 파악하기가 힘들고 하나하나 자세히 읽어봐야 합니다. 또 하나, 개인적으로 화났던 건데요. 얼마전 자주가는 식당에 주문을 한 적이 있습니다. 그런데 업소에 주문량이 많아서 늦어진다는 문자를 받아서 예정시간보다 더 기다리며 음식을 기다렸죠. 그리고 나중에 다시 식당에 가게되어서 얘기를 듣게 되었는데 문자안내와는 다른 이유로 인해 지연이 되었더군요? 라이더분께서 주소확인도 제대로 안하고 가격과 동만 같다고 그냥 다른집으로 들고 가버린겁니다. 그래서 제껀 나중에 다시만들어서 배달이 되었고요. 제가 화난 부분은 실수로 바꿔들고간 부분이아니라 그 후 처리에 대해서 입니다. 식당 사장님도 모르게 주문이 밀려서 늦어진것으로 처리를 시켜버린 점 입니다. 이건 거짓말 아닌가요??",1
